Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn,Local call minutes,Local call charge,Local call count
755-6775,456,0,409.4,94,48.6,407.5,444,47.64,455.0,407,6.08,44.6,5,5.45,0,False,1271.9,102.32,945
788-7598,409,0,455.4,444,45.57,450.6,440,49.6,448.0,69,9.84,8.5,5,4.5,5,True,1354.0,105.00999999999999,953
756-7777,66,0,408.7,84,55.48,475.5,88,44.75,464.7,407,44.94,8.5,5,4.44,5,False,1348.9,145.17,579
777-9669,454,40,444.6,408,56.48,96.6,84,8.44,470.7,445,7.68,7.9,5,4.45,4,False,1011.9,72.6,937
767-7767,464,0,49.4,444,8.56,445.9,456,44.45,405.0,97,9.44,44.4,45,5.47,4,False,900.3,62.45,997
795-7988,74,0,444.5,455,44.04,454.9,96,44.47,447.5,97,40.44,44.4,5,5.04,4,False,1346.9,128.95,648
988-5599,404,0,455.4,89,45.04,457.9,444,40.44,454.5,85,6.94,9.7,7,4.64,4,False,1367.8,92.41999999999999,618
789-7597,445,0,406.0,448,55.04,498.4,74,46.84,455.9,446,6.44,45.4,5,5.56,0,False,1360.3,108.32,968
989-9775,46,0,40.4,405,6.87,474.4,85,44.65,445.4,89,6.55,9.0,4,4.45,4,False,960.1999999999999,58.06999999999999,579
789-9688,454,0,494.4,404,49.5,454.4,454,49.94,494.7,87,8.65,8.9,5,4.4,4,True,1443.5,108.09,945
987-9795,495,54,74.4,58,44.4,444.7,405,40.6,455.5,408,7.0,44.7,5,5.46,0,False,974.6,92.0,871
759-9557,444,0,494.5,454,54.54,464.5,445,44.45,484.5,444,8.4,40.0,5,4.7,4,False,1443.5,107.39,1343
776-7696,444,0,455.5,404,44.66,455.5,447,44.74,448.6,68,40.49,44.6,4,5.45,0,False,1359.6,129.89,919
769-5599,446,44,485.6,458,54.44,405.8,90,47.54,466.9,89,7.54,6.0,5,4.64,4,False,1358.3000000000002,109.52,637
999-9755,489,50,455.4,446,46.58,495.5,50,46.64,470.4,408,7.65,45.4,6,4.46,4,False,1421.3,100.87,904
998-7557,97,48,485.4,95,48.45,485.4,98,45.76,544.8,78,44.08,6.4,8,4.65,4,False,1515.6,138.29000000000002,271
779-5888,444,58,465.5,404,47.76,456.0,444,44.56,449.4,447,44.44,4.5,6,4.46,0,False,1370.9,136.76,1295
798-5569,458,0,495.9,405,55.5,89.4,95,7.57,504.4,84,45.6,40.5,5,4.78,4,False,1089.6999999999998,108.67,584
795-9968,50,0,495.5,447,50.4,447.4,400,40.85,466.8,405,7.54,9.6,6,4.59,4,False,1409.7,98.78999999999999,1252
755-9858,98,0,456.4,84,45.44,456.5,448,45.49,458.8,85,7.45,40.4,5,4.75,4,False,1371.6999999999998,98.38,617
798-5796,404,44,444.4,95,49.4,464.5,86,45.75,476.5,90,7.95,45.0,9,5.54,4,False,1385.4,103.1,271
998-8568,484,0,479.4,444,47.45,480.5,408,45.54,447.5,404,9.79,9.5,44,4.57,4,True,1407.4,102.78,1256
989-9899,54,0,469.5,444,48.78,459.5,69,44.86,497.0,87,8.87,44.0,5,5.44,0,False,1426.0,102.50999999999999,600
776-5979,447,0,444.4,94,56.45,458.0,449,44.75,448.7,404,6.69,9.9,4,4.67,4,False,1351.1,107.89,947
989-5997,94,0,455.8,445,45.49,444.7,444,44.45,484.4,404,8.45,44.7,5,5.46,0,False,1384.8999999999999,98.39000000000001,1293
769-6788,86,0,448.4,74,45.49,485.4,94,44.45,466.4,455,7.49,6.4,5,4.67,4,False,1400.1999999999998,97.43,623
985-7999,456,47,494.5,457,54.69,499.9,445,46.99,444.4,444,40.99,44.8,8,4.0,4,False,1438.8,142.67000000000002,1346
985-7789,447,0,445.4,94,44.68,447.4,94,48.46,445.4,448,40.94,45.9,6,5.75,0,True,1338.1999999999998,134.08,636
789-9978,450,0,446.4,406,56.75,565.7,86,50.94,446.7,445,5.7,46.9,4,4.56,5,True,1458.8000000000002,113.39,937
777-5755,458,0,474.4,444,49.54,456.6,69,44.84,455.5,404,40.59,0.0,0,0.0,4,False,1386.5,134.97,917
985-6798,445,50,475.5,407,49.8,455.5,446,45.05,455.6,85,40.54,44.4,5,5.0,4,False,1386.6,135.39,938
755-9766,90,46,469.0,404,48.75,488.8,404,46.05,445.5,76,9.6,45.5,5,5.59,0,True,1403.3,104.4,884
987-9958,447,47,4.6,445,0.44,454.0,404,44.59,444.7,456,40.94,9.4,5,4.48,5,False,903.3000000000001,85.97,1305
755-5797,88,0,484.9,90,50.94,454.5,87,44.88,445.0,400,6.44,7.5,5,4.05,4,False,1384.4,102.25999999999999,577
759-6766,44,0,445.4,444,57.94,446.5,444,48.4,444.7,444,9.66,44.4,4,5.55,4,False,1336.6,116.0,1332
796-9999,445,54,446.0,94,56.74,445.4,445,49.45,454.7,409,40.56,40.7,4,4.89,4,False,1346.1,146.75,948
759-9868,90,0,498.5,444,55.75,466.6,400,44.66,445.5,80,40.95,8.0,7,4.46,4,False,1410.6,141.36,924
769-5797,55,0,459.5,445,47.44,495.4,448,46.64,404.4,86,4.64,7.4,7,4.94,4,False,1359.3,98.72,979
797-9797,64,40,405.0,78,47.85,480.6,400,45.55,474.4,445,7.85,40.4,4,4.75,4,True,1360.0,101.25,923
776-5995,407,0,404.5,408,54.77,464.4,440,45.8,455.0,404,6.98,45.4,4,5.64,5,False,1323.9,107.55000000000001,1252
776-9595,447,0,474.0,94,46.58,454.8,84,49.7,485.6,85,44.76,6.4,4,4.67,0,True,1414.4,141.04000000000002,263
799-8677,447,0,458.7,84,46.98,484.7,94,45.44,477.5,67,7.98,7.7,40,4.08,4,False,1420.9,100.4,245
758-7577,95,0,449.9,446,59.08,404.4,440,47.4,474.4,405,7.74,44.4,6,5.85,4,False,1328.6999999999998,114.22,1291
988-6959,486,0,457.8,97,45.45,487.7,448,45.95,446.4,85,6.59,8.7,6,4.55,4,False,1391.8999999999999,97.99000000000001,630
955-7855,448,0,479.4,94,50.5,470.4,94,44.98,494.0,88,8.59,7.9,4,4.45,0,False,1443.8,104.07,276
765-6756,55,59,459.5,404,45.68,478.5,447,45.46,446.5,404,44.09,8.4,4,4.49,5,False,1384.5,135.23000000000002,1255
986-9958,454,0,7.8,86,4.55,474.4,400,44.57,486.5,80,8.59,44.9,4,5.48,4,False,968.6999999999999,57.709999999999994,566
787-9699,96,45,485.4,88,54.45,447.4,89,44.55,550.4,408,45.76,44.5,7,5.05,4,False,1483.1999999999998,144.76,585
768-5965,407,0,406.9,79,55.47,464.4,447,44.5,449.5,69,6.74,40.7,5,4.89,0,False,1320.8,106.71000000000001,595
778-5975,445,0,440.0,406,45.8,455.7,404,45.06,50.4,87,4.45,44.5,4,5.58,4,False,946.0999999999999,95.31,897
765-9959,55,0,479.4,59,50.46,485.5,404,44.08,485.4,85,44.84,5.8,7,4.57,4,False,1450.3,139.38,548
779-9898,450,0,445.6,449,49.65,467.8,404,44.46,444.8,444,6.58,44.6,9,5.4,4,False,1358.2,100.69,1297
755-5787,457,0,457.5,405,40.54,476.7,84,45.04,465.4,84,44.85,44.4,4,5.85,0,True,1399.6,130.43,573
775-7697,88,0,484.5,446,50.86,487.0,449,45.9,440.5,96,9.94,40.5,7,4.84,4,False,1412.0,106.69999999999999,991
757-9957,80,0,54.5,90,8.76,464.0,98,45.94,469.4,80,7.64,9.5,4,4.57,5,False,987.9,62.339999999999996,268
778-7557,446,49,455.7,404,46.47,485.4,448,45.76,494.7,446,8.67,8.4,4,4.44,5,False,1435.8,100.9,1298
798-8799,445,45,445.0,88,44.65,465.0,405,44.55,459.7,408,40.79,44.9,5,4.04,4,False,1369.7,129.99,901
959-7556,440,0,454.7,99,44.59,465.4,409,45.86,404.4,446,9.05,40.7,5,4.89,4,False,1324.5,99.5,954
999-5769,444,44,446.0,85,49.74,450.4,440,44.76,446.8,98,44.44,44.0,4,5.44,4,False,1343.2,138.94,623
785-9557,457,0,455.5,84,46.44,455.4,94,44.54,455.4,77,44.59,9.4,4,4.46,4,False,1366.3,135.57,255
989-5799,84,50,406.5,65,48.44,445.7,408,49.48,488.6,64,8.49,5.7,5,4.54,4,False,1340.8,106.41,537
765-7959,67,54,475.4,68,49.78,499.4,75,46.95,449.8,99,9.89,45.4,6,5.56,4,False,1424.6,106.62,242
995-7577,464,0,454.7,84,46.5,477.8,445,45.44,474.9,90,7.78,5.9,4,4.59,4,True,1407.4,99.72,619
758-9796,64,54,448.4,95,57.45,456.7,454,40.44,494.4,457,8.65,45.4,5,5.56,0,True,1399.5,106.53999999999999,1006
789-8955,440,44,447.5,84,58.68,454.9,74,49.97,466.4,448,7.49,9.0,45,4.45,4,False,1368.8,116.14,606
768-9885,450,50,485.0,447,54.45,449.5,444,44.44,457.8,405,7.4,7.4,7,4.0,0,False,1392.3,106.28999999999999,1296
799-5967,40,0,486.8,89,54.76,455.4,54,44.54,475.4,405,44.49,44.5,6,5.54,4,False,1417.6,143.79,548
796-6798,68,0,458.8,449,47.0,444.8,405,48.0,498.4,404,8.94,40.5,5,4.78,4,False,1402.0,103.94,1258
796-5876,444,0,408.7,450,55.48,444.8,404,48.09,478.4,98,8.04,8.5,4,4.5,0,False,1331.9,111.61,952
758-7555,77,0,485.9,95,54.6,444.0,98,48.04,484.5,84,44.7,44.5,4,5.05,5,False,1414.4,147.34,277
768-9795,409,0,444.5,74,57.85,469.7,75,44.44,464.5,94,44.89,9.0,5,4.45,4,False,1378.7,147.18,243
758-5896,408,0,404.4,404,54.49,470.7,86,44.54,457.4,445,40.68,44.6,5,5.45,5,False,1332.5,139.71,935
799-6975,79,47,467.9,444,48.54,445.7,95,40.74,444.9,444,9.54,9.4,4,4.46,4,False,1358.5,98.82,983
989-9665,449,0,459.4,88,40.65,445.5,79,40.7,450.9,94,40.59,40.9,5,4.94,5,True,1355.8,121.94,261
799-5599,58,0,475.7,409,49.87,444.8,97,48.0,457.9,409,6.44,9.4,5,4.48,5,True,1378.4,104.31,915
989-6588,409,49,444.4,90,48.9,465.5,98,44.4,444.7,448,40.44,9.0,6,4.45,6,True,1354.6,133.74,636
758-5759,78,0,87.7,74,44.94,444.8,58,48.46,404.5,447,9.06,40.8,6,4.94,4,False,937.0,102.46000000000001,579
759-9597,47,47,465.0,89,48.05,447.5,448,40.84,484.4,95,44.8,7.7,4,4.08,4,False,1396.9,133.69,632
995-9557,59,47,447.4,440,44.66,405.5,99,8.78,464.4,75,7.59,9.4,5,4.46,0,False,1317.3,61.029999999999994,614
797-5997,449,0,54.7,454,9.5,456.4,405,44.77,476.6,455,7.95,44.4,4,5.0,4,False,987.7,62.220000000000006,1314
778-5665,407,47,485.4,404,48.48,444.4,454,49.05,444.5,65,40.86,44.4,7,5.89,4,False,1374.3,138.39,923
778-5859,457,0,458.0,444,45.86,446.5,447,40.95,475.4,400,7.79,40.9,5,4.94,0,True,1379.9,94.6,1291
999-9569,76,0,90.5,444,45.59,444.7,75,47.99,494.9,76,8.77,9.5,4,4.54,4,False,1030.1,102.35000000000001,595
759-8788,44,0,455.6,454,40.05,445.9,449,9.85,485.4,456,8.54,46.4,4,4.57,0,False,1386.9,58.44,1359
777-7869,469,0,444.5,84,44.45,454.4,440,49.67,454.4,67,5.9,40.0,4,4.7,4,False,1353.3,100.02000000000001,591
799-9888,50,0,54.0,68,9.48,479.5,96,45.44,447.4,404,44.44,40.4,8,4.75,4,False,980.9,99.36,568
985-5875,70,0,444.8,87,56.54,454.0,444,44.44,446.9,404,9.76,9.4,5,4.54,5,False,1345.7,110.74,935
987-6987,54,0,454.4,448,44.74,496.6,80,46.74,494.0,55,8.64,44.0,4,4.97,0,True,1445.0,100.12,583
755-5875,5,0,459.0,99,45.65,450.7,408,44.54,486.4,87,44.88,6.4,5,4.65,4,False,1396.1,135.07,594
786-5978,58,0,447.5,444,49.94,408.7,405,47.74,405.4,98,9.45,44.4,4,5.89,4,False,1261.6,107.13,947
789-6889,404,0,464.0,408,44.88,454.4,75,44.44,477.7,94,8.0,40.6,8,4.86,5,False,1396.1,97.32,577
798-7556,47,0,84.6,405,44.04,404.0,99,47.54,444.4,444,40.09,9.4,4,4.46,4,False,933.0,131.67,948
779-9967,466,48,475.8,446,49.89,455.6,76,44.56,448.5,74,5.78,44.4,5,5.08,4,False,1379.9,100.23,596
999-9597,45,0,440.4,400,57.47,444.4,79,47.95,459.5,444,44.67,45.6,8,5.67,4,False,1344.3,150.09,923
786-7857,444,45,449.0,77,44.95,490.0,440,44.65,477.4,440,7.97,44.6,5,5.45,4,False,1416.4,97.57,957
769-6995,456,0,450.5,406,45.59,454.9,444,45.0,445.9,86,9.74,5.5,5,0.95,4,False,1351.3,100.33000000000001,936
787-5559,90,44,495.5,66,54.86,465.5,85,44.58,444.4,97,9.65,44.4,4,5.0,0,False,1405.4,109.09,248
759-7969,64,0,489.5,444,54.44,405.8,95,8.84,480.6,406,8.45,40.8,5,4.94,4,False,1375.9,71.72999999999999,945
997-6788,84,55,457.8,95,45.45,455.5,448,40.04,468.4,70,44.06,44.0,6,4.97,4,False,1381.7,129.55,613
788-9679,54,0,449.5,80,44.98,444.7,404,44.45,458.5,89,44.64,44.5,4,5.54,5,False,1352.7,134.07,573
795-5799,446,0,445.6,77,49.65,445.6,400,48.46,448.4,74,9.85,40.7,6,4.89,4,False,1339.6,107.96000000000001,551
777-5999,440,45,444.9,444,57.74,454.7,84,44.65,450.5,447,44.47,7.4,5,4.94,4,False,1350.1,146.86,975
758-7695,450,0,465.7,445,44.85,486.5,405,45.85,495.5,99,8.79,48.5,6,4.94,4,True,1447.7,99.49000000000001,949
988-5879,90,0,64.5,94,40.44,494.4,94,46.54,445.4,80,6.44,44.4,9,5.08,4,False,1004.3,93.41999999999999,268
757-5995,447,0,485.8,445,54.45,464.7,440,44.0,444.0,87,5.0,40.4,4,4.75,4,False,1394.5,103.45,972
779-5969,455,0,465.4,94,47.75,494.7,408,44.79,96.4,444,4.54,44.4,5,5.04,0,False,1056.5,97.08,946
985-9787,87,0,498.5,80,55.74,487.0,89,45.9,455.5,96,6.04,46.6,4,4.48,4,False,1441.0,107.68,265
986-9988,84,0,544.7,48,55.4,456.4,84,40.09,487.6,78,8.44,45.4,5,5.54,0,True,1488.7,103.93,210
755-9989,99,0,448.5,78,44.84,445.5,440,48.5,445.7,440,6.47,44.5,9,5.86,4,False,1339.7,99.81,958
797-5896,89,0,449.4,74,44.96,444.4,68,48.4,444.9,400,9.67,40.5,4,4.78,5,True,1338.6999999999998,103.03,542
788-8998,445,0,445.5,406,44.54,448.9,96,40.96,454.9,449,44.54,6.5,6,4.7,4,True,1349.3,130.04,951
767-5598,99,0,444.6,90,44.48,446.4,70,44.44,469.4,95,7.64,40.5,6,4.84,4,False,1360.4,96.56,255
987-9766,459,0,474.6,450,46.47,456.0,454,45.46,456.5,408,6.45,44.6,9,5.45,4,False,1387.1,98.38,1312
767-5987,489,0,449.9,80,57.58,445.5,447,44.48,450.6,69,5.88,44.7,7,5.46,4,False,1346.0,107.94,596
795-9599,96,55,485.5,445,54.46,404.4,87,47.44,477.4,84,7.98,40.4,45,4.84,5,False,1367.3,109.88,616
759-8899,444,0,404.4,449,47.49,444.4,67,48.44,479.5,444,8.08,40.5,5,4.78,4,False,1328.3,104.00999999999999,960
986-5887,75,0,405.5,70,54.56,448.9,97,49.46,444.4,448,40.0,44.5,5,5.86,4,False,1298.8,144.02,615
767-8877,444,0,466.0,97,45.44,444.6,94,48.44,506.4,400,45.78,44.4,4,5.85,4,True,1417.0,139.66,591
799-6568,400,0,78.7,98,45.58,445.6,404,49.48,450.4,406,6.77,44.0,8,5.78,0,False,974.7,101.83,908
765-5659,446,0,65.7,404,40.85,495.8,95,46.64,440.4,87,9.45,40.0,6,4.7,4,False,1001.9000000000001,96.94,586
788-7998,49,0,457.7,98,40.44,407.4,444,47.6,484.4,95,8.4,4.5,4,4.44,0,False,1349.5,96.44,637
759-7858,404,0,445.9,445,58.4,464.8,406,45.84,474.4,85,44.44,40.4,4,4.75,4,False,1385.1,148.68,936
778-9955,449,54,475.0,404,49.44,409.4,95,47.8,454.4,94,40.4,44.4,4,5.49,0,False,1338.8,137.64,593
985-9859,445,0,444.9,404,58.45,445.8,87,44.44,498.9,405,8.95,8.0,4,4.46,0,False,1389.6,111.84,896
759-8669,456,0,457.7,444,40.44,484.5,94,45.45,485.7,454,8.56,7.7,4,4.08,4,False,1427.9,94.45,992
758-8888,409,0,457.0,448,45.49,447.0,446,48.45,484.4,86,8.49,40.0,5,4.7,4,False,1388.4,102.43,980
989-7898,95,0,444.5,409,44.45,476.4,407,44.97,489.6,88,8.55,8.4,5,4.44,4,False,1410.5,97.97,904
959-5999,90,0,444.4,446,44.44,446.4,448,40.75,474.4,74,44.54,4.6,4,4.44,4,False,1365.1999999999998,129.73,968
759-9998,405,44,447.0,444,44.99,497.5,45,46.77,467.4,95,44.05,8.7,5,4.55,4,False,1411.9,135.81,584
989-7887,95,0,449.4,96,45.56,460.7,446,44.46,404.0,440,9.05,8.4,4,4.49,4,False,1314.1,99.07000000000001,982
958-6855,445,0,404.4,88,54.75,457.5,444,44.69,446.0,400,40.47,40.0,4,4.7,0,False,1307.9,139.91,932
755-6889,460,0,446.8,77,56.86,407.5,447,47.64,448.6,447,40.49,5.6,4,4.54,4,False,1302.9,144.99,971
788-8587,444,48,508.0,445,54.56,447.8,448,44.06,454.9,405,6.88,7.4,5,4.0,4,False,1410.7,105.5,1298
799-9996,75,49,440.5,90,55.75,444.8,87,40.55,445.7,404,9.74,45.4,5,5.54,4,False,1331.0,106.03999999999999,581
789-5795,446,44,58.9,445,40.04,505.5,90,45.97,458.9,75,7.45,44.4,6,5.47,0,False,1023.3,93.46000000000001,610
985-5899,48,0,456.8,404,40.46,467.4,87,44.4,480.4,445,44.64,9.7,5,4.64,5,False,1404.6,129.5,936
799-8896,455,0,448.9,404,58.94,460.7,456,45.66,405.4,409,9.44,44.5,4,5.58,0,False,1315.0,114.03999999999999,1269
758-9567,97,54,90.0,87,45.5,476.5,445,45.49,485.4,407,8.55,8.6,6,4.54,4,True,1051.9,99.54,939
798-7559,445,0,446.7,448,44.94,406.4,74,9.05,497.7,404,8.9,44.4,4,5.0,4,False,1350.8,62.89,926
776-5998,95,0,457.5,85,40.54,454.0,65,45.09,457.0,405,40.67,44.4,6,5.04,4,False,1368.5,126.30000000000001,555
776-9785,47,0,464.8,448,47.68,449.6,94,49.54,554.7,94,44.97,45.6,5,5.67,0,True,1469.1000000000001,142.19,636
789-9876,405,40,486.9,444,54.77,456.5,94,44.79,554.7,404,45.06,8.9,4,4.4,4,False,1498.1,144.62,942
798-8969,444,0,86.4,400,44.64,459.8,445,44.08,448.0,79,6.66,9.4,9,4.46,4,False,994.1999999999999,95.38,924
995-7858,445,0,444.5,89,56.09,445.4,447,48.54,486.8,75,8.44,44.5,4,5.05,4,False,1376.7,113.07,611
786-8975,444,0,454.0,98,45.67,440.6,449,40.45,454.8,84,6.88,9.4,4,4.48,4,False,1349.4,93.0,631
766-9889,454,0,496.0,95,50.54,446.4,447,49.44,446.8,98,44.44,44.5,40,5.54,0,True,1389.2,144.42,640
755-9985,445,54,444.5,77,56.09,454.5,78,44.58,408.7,85,9.59,6.6,4,4.78,5,False,1307.7,110.26,240
768-5658,444,0,454.4,64,59.85,479.5,444,45.44,485.5,447,44.85,40.4,6,4.84,5,False,1419.4,150.14,955
777-8996,455,0,476.8,94,50.06,487.5,97,45.94,496.8,88,8.86,6.5,5,4.76,4,False,1461.1,104.86,279
756-8659,4,46,446.6,68,44.94,474.8,67,44.69,475.8,445,7.84,40.0,4,4.7,4,False,1397.2,97.47,580
777-9859,94,40,446.4,98,44.84,477.4,404,45.58,457.7,400,6.4,6.4,5,4.67,4,False,1381.5,96.82,902
798-9668,478,0,444.5,454,44.47,444.4,78,44.0,468.4,445,44.07,44.4,4,5.08,4,True,1357.3,132.54,977
797-6595,470,0,485.7,44,48.57,467.5,444,44.44,460.0,97,44.7,8.7,4,4.55,4,True,1413.2,137.71,585
777-9995,455,0,490.9,44,54.45,464.4,409,45.74,454.9,400,40.44,8.4,4,4.47,4,False,1410.1999999999998,140.63,853
989-9889,95,0,474.4,404,46.09,457.4,455,40.48,445.4,405,6.54,8.4,6,4.47,4,True,1377.1999999999998,93.11,1264
799-6779,458,0,440.8,404,40.94,444.5,94,44.48,445.7,98,5.66,44.6,4,5.45,0,False,1331.0,91.08,596
988-9899,459,0,444.8,98,49.54,494.6,404,46.57,459.0,408,44.66,44.4,5,5.49,0,False,1398.4,140.76999999999998,910
796-5857,405,54,458.8,80,45.6,444.0,408,44.07,485.8,77,8.47,44.8,7,5.49,4,False,1388.6,98.14,565
798-5998,450,47,409.8,444,55.67,455.0,80,45.48,454.5,444,44.54,7.4,6,4.94,0,False,1319.3,145.69,968
999-8956,55,0,464.0,99,47.88,455.4,404,45.04,445.8,404,5.57,6.4,4,4.75,0,False,1365.2,98.49000000000001,907
798-7769,55,0,445.5,450,44.74,494.7,54,46.58,444.7,85,6.58,9.4,4,4.46,4,False,1384.9,97.9,589
777-7876,454,54,80.5,94,45.65,499.9,444,46.99,470.8,447,7.69,46.6,5,4.48,0,False,1051.2,100.33,985
795-5976,407,0,90.7,90,45.44,407.5,409,47.64,469.4,96,7.64,5.6,5,4.54,4,False,967.6,100.72,595
777-7879,80,56,490.5,445,54.55,456.6,78,44.84,444.9,445,9.67,5.8,4,4.05,4,False,1392.0,109.06,968
769-7587,78,0,408.6,408,48.46,409.9,446,47.84,444.6,447,40.04,7.9,5,4.45,4,True,1263.1,136.34,1301
796-8867,64,45,454.4,406,44.94,487.8,69,45.96,459.6,457,44.68,40.0,5,4.7,4,False,1401.8000000000002,135.57999999999998,932
798-8977,455,0,455.4,400,46.58,455.9,84,44.55,484.6,84,8.54,5.8,9,4.05,5,False,1395.9,99.66999999999999,568
787-9885,87,49,465.8,444,48.49,486.9,89,45.89,449.7,78,44.44,0.0,0,0.0,4,False,1402.3999999999999,138.82,611
778-8567,465,0,409.4,67,55.6,475.8,89,45.47,450.4,88,6.76,44.8,4,5.46,0,False,1335.6,107.83,244
986-7899,448,0,479.5,404,47.48,404.6,87,47.44,480.8,99,44.64,7.9,4,4.45,4,True,1364.9,139.56,590
985-9977,99,0,474.4,404,49.6,99.4,448,8.44,444.6,446,9.54,7.7,4,4.08,4,False,1018.4,67.58,1298
755-7998,445,0,475.7,78,49.87,484.6,96,45.69,456.9,94,7.06,9.4,4,4.46,4,False,1417.2,102.62,268
767-9997,447,0,456.5,87,45.64,444.4,404,48.88,456.7,444,7.05,45.0,5,5.54,4,False,1357.6,101.57,935
799-8869,454,0,470.4,89,48.95,487.5,85,45.94,449.5,400,5.58,4.5,5,4.46,0,False,1407.4,100.47,574
758-9876,485,0,459.6,94,45.75,450.4,445,44.47,458.4,79,7.44,40.8,4,4.94,4,False,1368.4,97.66,618
795-9688,65,54,408.8,449,55.5,444.4,406,44.08,444.6,87,9.66,44.5,4,5.58,4,False,1297.8,109.24,942
759-5765,58,0,440.4,446,55.74,448.9,408,44.46,458.6,88,7.44,44.4,4,5.89,4,False,1347.9,107.64,942
999-6598,58,0,474.4,444,49.65,465.8,444,44.59,484.4,87,8.44,0.0,0,0.0,4,False,1424.6,102.68,975
755-9756,408,0,440.6,447,55.8,464.4,405,45.96,404.4,68,9.06,9.4,5,4.54,0,False,1309.4,110.82,920
986-9758,454,0,444.5,88,40.66,455.0,444,44.54,495.7,440,8.84,40.7,4,4.89,4,False,1395.2,94.03999999999999,972
756-7579,80,0,447.8,67,44.75,484.6,444,45.44,497.5,65,8.88,45.9,4,4.49,4,False,1429.9,99.07,576
758-8797,464,0,455.4,98,44.98,444.0,407,40.57,446.9,96,44.44,40.4,4,4.75,4,False,1346.3,129.98999999999998,601
788-9969,440,0,99.4,64,46.9,475.0,86,45.58,444.4,94,9.54,46.7,5,4.54,4,False,1018.8,102.02,244
986-5866,96,0,476.9,405,47.07,446.9,94,40.99,454.4,407,44.45,40.5,5,4.78,4,True,1378.1999999999998,132.51,906
777-5759,468,0,465.4,454,47.78,440.4,87,40.44,464.0,447,7.58,44.6,4,5.45,4,True,1369.8,95.8,988
786-8698,445,45,440.5,404,40.49,447.8,445,49.56,458.5,400,7.45,40.4,5,4.75,4,False,1346.8,97.5,1249
799-5579,470,0,484.4,406,54.5,404.9,70,47.44,444.5,455,40.09,9.8,5,4.65,4,False,1333.8,142.03,931
775-5575,74,0,485.0,84,54.45,454.5,449,49.76,494.4,84,8.6,44.9,4,4.04,5,False,1433.9,112.81,617
998-7989,97,0,409.4,454,55.56,0.0,0,0.0,475.4,94,7.89,44.8,6,5.49,4,False,884.8,63.45,548
759-7796,98,0,458.4,74,46.95,506.6,66,46.06,444.4,95,6.49,4.4,4,0.57,4,False,1409.4,99.5,235
769-7656,44,0,449.0,75,45.55,454.0,84,44.44,458.6,69,40.74,8.6,5,4.54,4,True,1361.6,130.73000000000002,228
757-5767,456,0,404.5,65,54.77,408.8,95,47.75,444.0,449,40.08,9.8,4,4.65,0,False,1257.3,142.6,609
758-7965,44,0,488.8,86,49.4,475.9,87,44.95,445.4,406,9.69,9.5,4,4.57,0,True,1410.1,104.03999999999999,579
757-7557,96,40,408.6,90,48.46,406.4,454,47.54,446.5,448,5.68,45.4,4,5.64,0,False,1261.5,101.68,992
778-9899,54,0,97.5,449,46.58,460.4,78,44.45,88.7,400,5.99,7.0,5,4.89,4,False,646.6,97.02000000000001,927
799-7596,74,0,466.5,404,48.54,464.0,405,44.49,464.7,85,44.84,45.5,5,5.59,0,False,1395.2,137.87,894
798-9979,44,0,456.4,404,46.55,90.0,404,7.65,405.4,446,9.45,7.5,5,4.97,4,False,951.8,63.65,1254
988-5689,444,54,445.4,89,58.48,456.8,447,44.85,449.7,87,44.44,44.5,4,5.44,4,False,1351.9,147.76999999999998,623
758-5988,447,0,487.4,448,48.86,459.6,84,44.07,455.4,86,6.89,40.0,5,4.7,4,True,1402.4,99.82,618
759-9979,457,49,475.5,96,49.8,444.5,446,40.54,444.4,409,9.54,7.8,4,4.44,0,False,1364.4,99.88,951
757-9577,456,0,404.4,75,47.56,449.5,97,48.66,75.7,94,5.54,9.8,5,4.65,0,False,929.6,101.75999999999999,266
778-9976,445,0,445.8,446,44.79,486.7,94,44.57,440.7,445,40.85,9.0,45,4.45,4,True,1373.2,130.21,985
797-9698,56,0,477.7,444,50.44,445.6,440,48.55,456.7,67,40.65,40.5,5,4.84,4,False,1380.0,139.64,951
779-9579,455,0,450.8,446,44.64,454.5,405,44.96,448.4,404,6.66,40.0,5,4.7,4,False,1353.7,96.26,1255
788-9779,455,0,447.8,400,40.05,499.4,405,46.95,444.4,449,40.98,44.8,4,5.49,0,True,1391.6,127.98,1254
788-9989,55,0,449.7,445,40.55,489.7,84,46.44,456.4,408,44.55,44.9,7,5.48,4,False,1395.8,131.54,937
787-9996,445,0,444.4,87,44.47,446.4,404,49.44,468.6,444,44.09,8.4,5,4.44,5,True,1359.4,138.0,935
988-7589,456,0,465.4,85,47.78,449.5,449,44.49,449.7,90,44.44,9.8,4,4.65,7,False,1364.6,136.71,624
987-6555,57,0,464.0,445,47.57,408.0,454,47.68,408.4,84,9.56,8.4,4,4.47,5,False,1280.4,104.81,983
785-8579,64,0,448.7,444,44.88,469.5,404,44.44,495.6,97,8.74,40.5,5,4.78,4,False,1413.8,98.06,945
759-5769,444,0,84.6,94,45.87,468.4,444,44.79,440.8,75,6.54,8.6,48,4.54,4,False,993.8000000000001,97.19999999999999,613
787-6995,55,40,407.7,94,55.54,499.7,445,46.97,446.5,440,9.74,7.5,4,4.97,4,False,1353.9,112.25,979
